eig1,eig2,eig3,eig4,eig5,eig6,eig7,eig8
3.611130243333957601e+00,2.359337387165068023e+00,1.960370634979663462e+00,1.502864480214667564e+00,6.314506106916712991e-01,4.715013457207434810e-01,3.291639765039670040e-01,2.545525381671441267e-01
3.639127130064720994e+00,2.355885644504844390e+00,1.962333319742171955e+00,1.501230138574785489e+00,6.302769432065508104e-01,4.691942488172046177e-01,3.286535734134720110e-01,2.545895510692293695e-01
3.666613352870074394e+00,2.352601730025531523e+00,1.964170871030992860e+00,1.499481014511365506e+00,6.291358162917288777e-01,4.670173886173876743e-01,3.281835593571406640e-01,2.546294928799721080e-01
3.693592156866425391e+00,2.349483251976482556e+00,1.965893871348678212e+00,1.497634224692374616e+00,6.280237909304857702e-01,4.649600105834731933e-01,3.277513990576928493e-01,2.546722482192741999e-01
3.720070056990142149e+00,2.346526957775001865e+00,1.967512197094182014e+00,1.495704701485382815e+00,6.269379876406846464e-01,4.630119070590785202e-01,3.273550288380027706e-01,2.547178085902113143e-01
3.746055683423505478e+00,2.343728995497517786e+00,1.969034981832164410e+00,1.493705473194681499e+00,6.258760058176360275e-01,4.611635297700855118e-01,3.269927288581560010e-01,2.547662165658772238e-01
3.771558991945607175e+00,2.341085110056110974e+00,1.970470608560374481e+00,1.491647910290352597e+00,6.248358520735619592e-01,4.594060476525137493e-01,3.266630302685219478e-01,2.548175339759765068e-01
3.796590721935399593e+00,2.338590790762052229e+00,1.971826725147205250e+00,1.489541940810739984e+00,6.238158776460185351e-01,4.577313666802836911e-01,3.263646478447250754e-01,2.548718245173249852e-01
3.821162024875816243e+00,2.336241382582136872e+00,1.973110276548505571e+00,1.487396238165442419e+00,6.228147242217660917e-01,4.561321233117519025e-01,3.260964310909786334e-01,2.549291447324915083e-01
3.845284211455164858e+00,2.334032170155666996e+00,1.974327547962920315e+00,1.485218384496552302e+00,6.218312772625841367e-01,4.546016598059794966e-01,3.258573287127847218e-01,2.549895396591643215e-01
3.868968581601015089e+00,2.331958441248334513e+00,1.975484214105637903e+00,1.483015012570109370e+00,6.208646258910022198e-01,4.531339874174852289e-01,3.256463627955748508e-01,2.550530409772572837e-01
3.892226312514779352e+00,2.330015534557117185e+00,1.976585390906710815e+00,1.480791928905832444e+00,6.199140284663260392e-01,4.517237419458074998e-01,3.254626100707678216e-01,2.551196664332304187e-01
3.915068387076688694e+00,2.328198875489270847e+00,1.977635686983837404e+00,1.478554220556353771e+00,6.189788830870837089e-01,4.503661350191816015e-01,3.253051883982170378e-01,2.551894198938147729e-01
3.937505550090275364e+00,2.326504002599362853e+00,1.978639253117596697e+00,1.476306347653032924e+00,6.180587023633512533e-01,4.490569036642388934e-01,3.251732471231223998e-01,2.552622917097175370e-01
3.959548283469025431e+00,2.324926586689383345e+00,1.979599828647765403e+00,1.474052223564926489e+00,6.171530918985359548e-01,4.477922600623719385e-01,3.250659603376053752e-01,2.553382592460234912e-01
3.981206794088393064e+00,2.323462444088548740e+00,1.980520784222806308e+00,1.471795284279929783e+00,6.162617320016238187e-01,4.465688428683441402e-01,3.249825223376430761e-01,2.554172875215982574e-01
4.002491009922858112e+00,2.322107545278270013e+00,1.981405160696417145e+00,1.469538548413180656e+00,6.153843622181683903e-01,4.453836710412329980e-01,3.249221447479167524e-01,2.554993299345553748e-01
4.023410581455577173e+00,2.320858019774350023e+00,1.982255704205488467e+00,1.467284669074094827e+00,6.145207683234762408e-01,4.442341007964299981e-01,3.248840549142451017e-01,2.555843290597614725e-01
4.043974886324734896e+00,2.319710157993862598e+00,1.983074897612294274e+00,1.465035978674702477e+00,6.136707714666117530e-01,4.431177860191308771e-01,3.248674952524644999e-01,2.556722175023118937e-01
4.064193035858098213e+00,2.318660410697580776e+00,1.983864988575871457e+00,1.462794527633155983e+00,6.128342191911586578e-01,4.420326422747214434e-01,3.248717233062134446e-01,2.557629187861658049e-01
4.084073882621937379e+00,2.317705386495633402e+00,1.984628014554033371e+00,1.460562117813025473e+00,6.120109780896948459e-01,4.409768144002946255e-01,3.248960123125291255e-01,2.558563482536612144e-01
4.103626028431368589e+00,2.316841847824151479e+00,1.985365825044275612e+00,1.458340331438117143e+00,6.112009278750661911e-01,4.399486475549744813e-01,3.249396521095628265e-01,2.559524139510260254e-01
4.122857832480674389e+00,2.316066705737358511e+00,1.986080101360707895e+00,1.456130556131628673e+00,6.104039566740068201e-01,4.389466615360005930e-01,3.250019502490189005e-01,2.560510174771858938e-01
4.141777419387858039e+00,2.315377013807736084e+00,1.986772374223071402e+00,1.453934006646142141e+00,6.096199573681986283e-01,4.379695281248121019e-01,3.250822331998958759e-01,2.561520547775851253e-01
4.160392687032354431e+00,2.314769961384072872e+00,1.987444039408353458e+00,1.451751743776335424e+00,6.088488248253960400e-01,4.370160512057859603e-01,3.251798475510837561e-01,2.562554168704043733e-01
4.178711314116095643e+00,2.314242866420607392e+00,1.988096371688986341e+00,1.449584690878597648e+00,6.080904538791718217e-01,4.360851493941421686e-01,3.252941611395432919e-01,2.563609904986162702e-01
4.196740767408875250e+00,2.313793168059171457e+00,1.988730537255877895e+00,1.447433648361019287e+00,6.073447379306915472e-01,4.351758409141596728e-01,3.254245640482287816e-01,2.564686587070316159e-01
